1	1.0
2	0.13973895529142913
3	0.13420103909692574
4	0.09676234663873515
5	0.09658425865644626
6	0.0027584556329432073
7	0.01398335156697616
8	0.0015228738348459447
9	0.001121921975010628
10	0.00012667080701312395
11	0.0011216451219556456
12	7.165942705574291e-05
13	3.61105392542313e-05
14	0.001288144687842115
15	3.954722794920165e-05
16	3.242379301101613e-05
17	4.532462829595406e-06
18	0.00012955078734164054
19	0.0001316168157321382
20	3.23927637348993e-05
21	2.5406024780252722e-06
22	1.915137399714886e-06
23	2.4041616943477917e-06
24	1.8928440279533979e-06
25	2.4907019776613625e-09
26	2.257447559036828e-08
27	8.42192987896556e-08
28	2.0756077360176157e-10
29	8.41941052405868e-08
