1	1.0
2	0.04376264901248089
3	0.04376169495037884
4	0.0007200294581328608
5	0.0005066836166101785
6	0.0001055467687354271
7	0.0007197387805194752
8	0.0001459616996746446
9	2.117783921789354e-05
10	0.00010530283024246376
11	3.5756278758631026e-06
12	2.251278667959118e-05
13	0.00010529992916878164
14	8.23316081449987e-08
15	3.3425972173066077e-06
16	3.1329981715003056e-07
17	9.525014355993385e-08
18	3.3158732412607596e-06
19	3.106517087092903e-07
20	3.530998692918571e-06
21	9.369424957740393e-08
22	3.623157479985436e-08
23	9.272469405121151e-08
24	2.7101181468419633e-08
25	3.6153541577022425e-08
26	6.283913628505256e-08
27	1.364461495644429e-10
28	2.688863804004527e-08
29	1.26293530814496e-10
