1	1.0
2	0.04376264901248089
3	0.0007209289898198546
4	0.0007200294581328608
5	0.00010650083083748419
6	0.0001055467687354271
7	0.0005064091370290864
8	0.00010532681956939826
9	5.0954508971743516e-05
10	5.0212983624047414e-06
11	2.2519012905518656e-05
12	4.959262808241881e-06
13	3.5665757849726527e-06
14	3.5607394804701225e-06
15	3.123354419422131e-07
16	3.31299651788888e-06
17	1.708959987481993e-06
18	3.340745901922752e-06
19	3.557694487444365e-06
20	3.5562131862191335e-06
21	3.7082724647257745e-08
22	6.604407936021629e-08
23	1.7039500733421604e-09
24	6.272490582319134e-08
25	3.609831810896868e-08
26	6.289726578591999e-08
27	2.68852702673441e-08
28	1.3981392226561528e-10
29	5.099908882093019e-12
