1	1.0
2	0.036232394080004324
3	0.0021423316244152347
4	0.0005034313482814639
5	0.00033997425733199116
6	0.00011554202118340689
7	0.00032387586292480296
8	0.00010695124520173221
9	9.88722706604852e-05
10	9.88722692093311e-05
11	1.46659998788798e-05
12	6.306030305956868e-06
13	1.3997201143095154e-05
14	0.0002754952091873889
15	6.439528092867096e-06
16	8.936999818987917e-05
17	4.2699877381931e-05
18	4.244637868708643e-05
19	1.3874779142647694e-05
20	8.91225026042423e-05
21	5.223086447370539e-06
22	7.465503532612869e-08
23	5.215598107298588e-06
24	3.708238747809335e-06
25	6.023803298307049e-09
26	3.6397980911612787e-06
27	3.6378969379584984e-06
28	6.999107146206676e-08
29	1.7967942868798835e-09
