#normally
1	2.62397949671068
2	nil
3	nil
4	nil
5	0.408068965521722
6	0.126708017390028
7	nil
8	nil
9	nil
10	nil
11	0.194111948997661
12	nil
13	nil
14	0.751865074837818
15	1.49924508209994
16	1.56035910042679
17	nil
18	nil
19	nil
20	nil
21	nil
22	0.827608187744981
23	nil
24	nil
25	nil
26	nil
27	nil
28	nil
29	nil
30	nil


#anomaly
1	nil
2	3.16244194515749
3	-0.639516397503416
4	-0.287418326153726
5	nil
6	nil
7	-0.248739317709153
8	-0.477583512205959
9	-0.418784938545707
10	-0.623046133098399
11	nil
12	-0.235255775748327
13	-0.260768754903884
14	nil
15	nil
16	nil
17	-0.34359261222987
18	-0.566639251376151
19	-0.775484131691875
20	-0.594730319874532
21	-0.485144823279759
22	nil
23	-0.490941981430488
24	-0.417644998755872
25	-1.17092929209661
26	-0.424170851567611
27	-0.779513342320382
28	-0.754872598796838
29	-0.732175887336749
30	-0.427434572261815
