#normally
1	4.906275075433254
2	5.589622746239529
3	1.2006605995404105
4	1.2506824210390237
5	1.7653476953730123
6	1.3407741600544314
7	0.9897317484282154
8	0.9041024778074072
9	1.8536500981812885
10	1.697617697537316
11	2.5897681069313165
12	1.9273290786598167
13	2.9105872196514135
14	2.8494913957031334
15	
16	
17	1.6588960418634862
18	2.0588454148346425
19	1.6127293936913485
20	0.7593749507281253
21	2.0667396333297767
22	5.684678974754514
23	1.4490036378585192
24	2.0287514259092885
25	2.62140977333737
26	1.6339786099510631
27	1.9609355426986201
28	1.559386970026616
29	1.5053072118320452
30	1.0510234489892278


#anomaly
1	
2	
3	
4	
5	
6	
7	
8	
9	
10	
11	
12	
13	
14	
15	10.87543249428433
16	12.095676399509722
17	
18	
19	
20	
21	
22	
23	
24	
25	
26	
27	
28	
29	
30	
