#normally
1	
2	
3	
4	
5	
6	2.966462678521076
7	3.0326742216296263
8	1.3504262805414056
9	2.618542541827192
10	2.586779353980598
11	2.2940368774000732
12	
13	2.110187849283678
14	1.8825501719550868
15	
16	
17	2.653971246699215
18	1.9111093207177758
19	2.93018372071027
20	1.4863258000292692
21	2.9311444629582435
22	3.791481808174159
23	2.843270650596716
24	3.0614451964756157
25	2.197047544433449
26	2.3965917730282498
27	1.986747578034438
28	2.1373745754044498
29	1.9209521094114357
30	2.8435278142982616


#anomaly
1	17.729483987759753
2	16.899090033280224
3	7.449614094897965
4	8.29689648036058
5	10.929629404564334
6	
7	
8	
9	
10	
11	
12	5.661634880200866
13	
14	
15	15.24448108328322
16	16.007604980399535
17	
18	
19	
20	
21	
22	
23	
24	
25	
26	
27	
28	
29	
30	


#threshold
4.931832301075742
